Codes,Returns,KODEX's Returns at same time,S&P's Return
3,-0.52,0.06,-0.49
3,0.19,0.34,-0.56
3,1.42,0.8,0.26
3,0.51,0.11,0.43
3,0,-0.39,0.56
3,-0.14,0.43,0.04
3,-0.46,0.24,0.49
3,-0.84,-0.13,-0.61
3,0.56,1.8,0.02
3,0.47,0.26,0.07
3,-0.23,-0.26,0.11
3,0.47,-0.55,0.09
3,-0.74,0.39,-0.11
3,-0.65,-0.06,0.07
3,0.75,0.06,-0.02
3,-0.56,-0.15,-0.04
3,0.38,-0.09,-0.3
3,-0.75,0.02,0.11
3,0.52,0.37,0.65
3,0.84,0.81,1
3,-1.77,-0.55,-1.32
3,-0.19,0.29,0.26
3,0.09,-0.38,-0.48
3,0.33,0.07,0.35
3,-0.14,0.24,0.84
3,-0.38,-0.09,-0.22
3,-0.52,-0.48,0.09
3,0.67,0.15,0.07
3,0.52,0.18,0.59
3,0.52,0.06,0.5
3,0.05,-0.28,0.42
3,1.17,0.31,0.53
3,0.6,-0.06,0.43
3,-0.55,0,-0.14
3,0.09,0.33,0.43
3,-0.56,0.91,-0.07
3,0.56,0.2,0.41
3,-0.23,0.04,-0.05
3,-0.05,-0.76,-0.04
3,-0.19,-0.46,0.27
3,-0.42,0.18,-0.02
3,1.96,0.93,1.14
3,0.5,-0.96,-0.72
3,-0.27,0.11,-0.09
3,0.55,0.6,0.11
3,-1,0.18,-0.43
3,0.18,-0.2,0.05
3,1.47,0.07,0.37
3,-0.18,1.12,-0.09
3,0.54,0.91,0.07
3,-1.03,0.12,-0.09
3,1.14,0.73,0.75
3,0.45,0.44,-0.39
3,0.09,-0.12,-0.27
3,-0.09,0.97,-0.12
3,-1.3,-0.33,-1.67
3,1,0.16,0.83
3,0.22,-0.16,0.02
3,-1.57,-0.63,-1.35
3,1.77,0.23,1.07
3,0.54,0.33,0.58
3,0.4,-0.09,-0.09
3,0.09,-0.19,-0.16
3,0.84,0.25,0.56
3,-1.14,-0.21,-0.45
3,0.27,-0.18,0.09
3,-1.5,-0.39,-0.34
3,1.66,-0.18,0.18
3,0,-0.58,0.29
3,-0.62,-0.41,-0.21
3,0.22,0.05,-0.36
3,-0.89,0.94,-0.04
3,0.45,-0.44,-0.04
3,-0.13,0.21,-0.67
3,-0.13,-0.05,0.83
3,-1.03,-0.44,-0.49
3,-0.41,0.43,-0.02
3,1,0.83,0.96
3,2.51,0.53,0.7
3,1.93,1.01,0.11
3,0,0.6,0.44
3,-0.21,0.19,-0.37
3,0.09,0.21,0.39
3,-0.26,0.78,0.04
3,0.86,1,-0.04
3,1.67,2.61,0.46
3,0.17,-1.08,-0.6
3,-0.08,1.25,0.39
3,-0.84,-0.43,-0.48
3,1.02,0.23,0.48
3,0.25,0.13,0.35
3,-0.84,-0.05,-0.7
3,-1.69,-0.2,-0.97
3,0.52,-0.2,0.16
3,0.43,0.8,0.87
3,-0.77,0.3,0.21
3,0.94,0.1,0.02
3,0.59,1.17,0.85
3,-0.68,0.62,0.05
3,0.3,-0.1,0.14
3,-0.68,-0.68,-0.19
3,-0.09,0.02,-0.23
3,-0.47,-0.28,0.28
3,1.42,1.23,0.93
3,0.21,-0.15,0.1
3,-1.31,-0.6,-0.24
3,-0.34,0.51,0.16
3,0.21,0.75,-0.21
3,0.04,-0.97,-0.24
3,-0.6,0.55,0.4
3,0.26,-0.02,0.29
3,-0.39,-0.4,-0.24
3,0,0.03,-0.07
3,0.3,0.54,0.07
3,0.73,0.31,0.73
3,-1.15,-0.63,-0.55
3,0.35,0.66,-0.16
3,-0.04,0.24,0.16
3,0.13,0.55,-0.09
3,0.73,0.03,-0.02
3,-1.54,-0.32,-0.52
3,0.65,0.69,0.87
3,-1.59,-0.3,-0.81
3,-0.79,0.22,0.23
3,1.32,-0.62,-0.02
3,-0.35,0.38,-0.19
3,0.26,0.02,0.12
3,-1,-0.4,-0.71
3,0.4,0.34,0.89
3,0.44,0.56,-0.17
3,0.35,-0.02,-0.16
3,0.91,1.08,0.75
3,0.22,0.14,0.09
3,0.13,0.42,0.52
3,-0.82,-0.03,-0.05
3,-0.65,0.13,0.21
3,0.13,0.52,0.43
3,-0.44,0.42,-0.03
3,-0.39,-0.03,-0.19
3,-0.39,-0.5,0.05
3,0.7,-0.23,0.46
3,0.61,0.33,0.17
3,-0.43,-1.95,-0.49
3,-0.35,0,0.15
3,-0.31,0.89,0.17
3,0.7,0.27,-0.14
3,-0.79,-1.78,0.05
3,0.04,0.53,0.03
3,1.32,0.06,0.02
3,-0.87,-0.16,0
3,0.7,-1.26,-0.22
3,-0.7,-0.47,-0.09
3,-1.23,-1.83,-1.23
3,0.04,0.89,0.33
3,1.02,0.61,0.71
3,0.31,0.57,0.05
3,-0.87,-0.1,-1.13
3,-0.09,-0.11,-0.62
3,0.04,0.34,0.33
3,0.44,0.06,0.92
3,-0.44,0.47,-0.36
3,0.4,0.06,-0.16
3,-0.57,-0.58,-0.09
3,-1.5,-0.26,-0.03
3,0.36,0.37,0.66
3,0.18,-0.61,0.4
3,0.13,0,0.31
3,0.67,-1.12,0.32
3,0.13,-0.1,-0.27
3,-1.11,-0.21,-0.46
3,1.07,1.25,0.1
3,0.18,0.07,0.03
3,0.53,0.91,0.46
3,1.23,0.08,0.51
3,-0.09,0.05,0.34
3,0.52,0.39,0.02
3,0.3,0.56,-0.12
3,-0.13,1.61,0.47
3,0.09,-0.05,0.03
3,-0.04,-0.06,-0.1
3,0.22,0.08,0.07
3,-0.52,-0.64,-0.2
3,0.78,-0.09,-0.02
3,-0.17,-0.51,-0.08
3,-0.13,-0.21,0.07
3,0.77,0.11,0.46
3,0.04,0.78,0.07
3,1.2,1.81,1.51
3,-0.17,1.05,0.1
3,0.38,0.64,0.08
3,-0.63,-0.12,-0.03
3,0.59,0.09,0.02
3,0.08,0.21,0.28
3,-0.04,-0.06,-0.02
3,0.04,-0.4,-0.08
3,-0.17,0.53,0.31
3,-0.3,0.3,0.46
3,0.34,-0.18,-0.52
3,0.04,0.08,0.12
3,-0.46,-0.68,-0.21
3,0.97,0.69,0.02
3,0.34,0.3,0.39
3,0.21,1,0
3,0.42,1.65,0.31
3,0.04,-0.35,-0.44
3,0.25,0.22,0.31
3,-0.04,-0.4,0.07
3,0.41,-0.1,0.77
3,-0.74,0.3,-0.39
3,-0.29,-0.28,0.18
3,-0.96,-0.27,-0.21
3,-0.34,-0.52,-0.24
3,-0.8,-0.07,-0.11
3,-0.77,-0.61,-0.08
3,0.43,0.65,0
3,0.04,-0.03,0.26
3,-0.6,-0.43,-0.34
3,0.39,0.23,0.46
3,0.68,0.61,0.65
3,-0.42,-0.18,-0.28
3,-0.04,0.21,-0.02
3,0.09,-1.7,0.29
3,0.04,0.27,-0.16
3,0.98,-0.05,1.18
3,-0.13,-1.63,-0.05
3,-0.08,-0.03,0.71
3,-0.25,1.06,0.64
3,-0.13,0.27,-0.6
3,-1.15,-1.43,-0.68
3,0.34,-0.32,0.4
3,0.51,0.31,0.1
3,0.94,0.12,0.61
3,-0.63,-0.34,0.33
3,0.25,0.79,-0.08
3,-0.42,0.11,0.16
3,-0.51,-0.17,-0.39
3,0.38,0.12,1.11
3,0.98,0.03,0.22
3,-0.51,-0.28,-0.14
3,-0.72,-1.95,-0.31
3,0,0.48,0.31
3,-0.04,-0.4,-0.16
3,-0.3,1.17,0.06
3,-0.21,1.25,-0.05
3,-1.37,0.44,-0.33
3,0.04,0.43,0.71
3,0.87,-0.79,0.66
3,1.42,1.36,0.45
3,0.55,0.68,0.65
3,0.34,-0.4,0.05
3,-0.08,-0.64,0.2
3,0.3,-0.51,0.09
3,-0.29,0.18,0.58
3,-0.04,0.23,0.7
3,0.25,0.79,0.29
3,-0.04,-0.24,-0.47
3,0.17,0.08,0.68
3,0.04,0.08,-0.3
3,0.84,-1.02,0.51
3,0.71,1.35,1.14
3,0,0.16,-0.04
3,-0.83,0.78,0.03
3,-0.08,0.4,0.16
3,0.25,0.68,0.96
3,-1.13,-1.25,-1.12
3,-0.08,0.07,-0.46
3,0.42,0.03,0.25
3,-1.6,-1.93,-0.55
3,-1.49,-1.06,-2.47
3,-5.24,-1.42,-6.04
3,3.29,-2.53,3.21
3,0.66,0.84,0.14
3,-2.9,-2.65,-2.57
3,-0.41,1.12,1.2
3,0.59,0.77,0.48
3,0.09,1.3,0.76
3,2.66,0.52,2.88
3,-1.8,-1.16,-0.63
3,0.45,0.52,-0.57
3,-0.27,-0.66,-0.79
3,1.07,1.57,1.27
3,0.75,0.17,0.99
3,-0.13,-0.31,0.89
3,-1.19,-1.14,-1.25
3,-0.62,-1.4,-2.38
3,-1.97,-1.31,-0.14
3,1.05,2.01,1.78
3,-1.36,0.13,-1.21
3,2.02,1.02,1.33
3,0.81,1.15,0.56
3,0.27,0.89,2.1
3,0.27,0.46,-0.5
3,-1.15,-0.08,-0.71
3,0.18,0.35,-0.4
3,0.27,-0.18,-0.14
3,0,-0.72,-0.28
3,-0.58,0.48,-0.74
3,1.08,0.02,-0.11
3,-1.24,0.38,-0.08
3,-3.24,-3.33,-3.57
3,1.77,0.87,-0.19
3,-0.27,0.42,1.97
3,-1.05,-1.23,-2.11
3,0.83,0.82,-0.19
3,1.65,0.25,1.26
3,-1.22,-0.23,-0.27
3,-0.37,-0.2,-2.04
3,-0.05,-1.54,0.88
3,1.1,1.39,1.93
3,0.82,-0.49,-0.69
3,0.27,0.7,-0.45
3,2.43,0.09,1.13
3,-1.4,-0.31,-0.59
3,-0.4,-0.02,0.21
3,0.94,0.66,0.75
3,0.31,0.08,0.11
3,0.13,-0.14,1.06
3,0.44,1.11,0.53
3,-0.13,0.56,0.02
3,-0.18,-0.66,-0.66
3,1.01,-0.06,-0.6
3,0.35,-0.56,-0.13
3,-1.13,-0.64,-1.54
3,0.61,1.26,0.42
3,0.26,0.91,1.07
3,0.39,0.65,0.24
3,0.3,-0.71,-0.9
3,1.04,-0.34,-0.89
3,-0.9,-0.8,-0.03
3,1.34,-0.46,1.5
3,-0.21,-0.33,0.14
3,0.81,0.68,1.12
3,-0.04,0.62,0.5
3,-0.34,-0.2,0.92
3,0.13,-0.91,-0.65
3,-0.64,0.32,-0.47
3,0.81,-0.36,0.41
3,-0.17,0.32,0.03
3,0.21,0.16,0.25
3,-0.13,0.68,-0.2
3,-0.47,-0.31,0.17
3,-0.55,0.16,0.26
3,-0.17,0.42,-0.15
3,-1.67,-0.92,-0.51
3,-1.27,-2.13,-0.59
3,0.62,0.4,0.78
3,-0.66,0.61,-0.31
3,1.06,0.53,1.01
3,0.35,0.22,0.2
3,0.48,0.87,1.19
3,-1.65,-0.97,-0.46
3,0.57,0.87,0.54
3,1.45,-0.13,0.23
3,-0.74,-1.83,-0.46
3,1.57,-0.5,0.37
3,-0.86,-1.19,-0.46
3,-1.9,-1.29,-0.88
3,0.79,0.71,0.91
3,-0.18,-0.85,0.15
3,-1.1,0.76,-0.64
3,0.35,-0.05,-0.46
3,-0.93,-0.12,-0.72
3,0.04,-0.36,-0.19
3,-0.22,-0.89,-0.45
3,0.4,0.22,0.64
3,-0.85,-2.23,-0.73
3,-0.58,0.14,0.83
3,1.58,-0.29,-0.46
3,0.13,-0.24,-0.02
3,1.64,0.72,0.98
3,0.61,0.75,1.1
3,0,0.13,0.59
3,-0.95,-0.57,-0.53
3,-0.04,0.3,0.37
3,0.31,0.99,0.79
3,0.13,-0.3,-0.05
3,-0.44,-0.12,-0.39
3,0.09,-0.23,0.68
3,1.66,-0.27,0.02
3,-1.12,0.49,-0.39
3,-0.7,-0.8,-0.08
3,0.57,0.3,0.66
3,0.31,-0.19,-0.05
3,0.61,0.68,0.69
3,0.52,0.3,0.28
3,-0.3,-0.23,-1.38
3,0.13,0.13,0.09
3,0.86,0.35,0.5
3,-1.11,-1.79,-0.57
3,0.09,0.78,0.89
3,-0.3,-0.15,0.45
3,0.52,0.68,0.42
3,0.26,0.02,0.16
3,-0.6,-0.05,0
3,-0.3,-1.09,-0.53
3,-1.43,-1.33,-0.45
3,-0.26,0.45,0.21
3,-1.1,-0.98,-0.21
3,0.98,0.03,0.54
3,-0.71,0.09,0.31
3,0.49,1.09,0.19
3,-0.18,0.36,-0.27
3,0.31,0.41,0.36
3,0.04,0.39,0
3,0.93,0.51,0.75
3,0.79,0.07,0.54
3,-0.65,0.29,0.1
3,0.26,0.05,0.35
3,-0.7,0.4,-0.35
3,-1.49,-0.58,0.06
3,0.04,0.44,0.2
3,-0.8,-1.29,-0.6
3,-1.53,-0.15,-0.39
3,-0.05,-0.56,-0.03
3,-0.27,0.22,0
3,0.82,-0.32,0.18
3,-0.45,-0.1,0.23
3,0.18,0.14,-0.19
3,0.64,1.59,0.73
3,0.09,-0.79,-0.26
3,-0.41,0.44,-0.34
3,0.77,0.08,0.58
3,0.4,0.94,0.03
3,1.12,0.4,0.87
3,0.8,0.76,-0.99
3,0.22,-0.63,0.16
3,-0.96,-0.02,0.7
3,-0.22,-1.21,-0.35
3,-0.4,-1.55,-0.36
3,-0.45,-0.15,-0.04
3,-0.76,-0.5,-0.64
3,-0.41,-0.65,-0.31
3,-3.62,-4.13,-4.31
3,0.89,0.97,0.6
3,-1.16,-0.55,-0.91
3,0.8,-0.27,0.14
3,1.22,1.3,2.24
3,-0.83,-0.89,-0.66
3,-0.47,0.39,-0.57
3,0.37,0.2,-0.35
3,-2.66,-2.32,-1.76
3,0.05,-0.51,0.44
3,-0.62,-1.6,-2.27
3,-0.92,-1.59,-0.05
3,1.07,-0.81,-0.41
3,0.91,0.69,-0.22
3,0.43,0.46,1.42
3,0.76,-0.42,0.55
3,0.85,3.79,1.86
3,-0.51,-1.1,-1.52
3,0.14,0.7,0.78
3,0.47,-0.52,0.76
3,1.26,0.85,1.81
3,-0.83,-0.61,-0.23
3,0.09,0.26,-0.47
3,-1.49,-0.75,-1.85
3,0.52,-0.26,-0.48
3,0.14,1,-0.75
3,-0.05,-0.07,0.64
3,-1.22,0.35,0.22
3,-1.19,-0.99,-1.51
3,-0.29,-0.48,-1.45
3,0.58,-0.11,0.14
3,-0.86,-0.63,-0.61
3,1.11,1.35,0.26
3,0.81,0.78,0.72
3,-0.28,0.61,1.03
3,0.33,0.18,1.53
3,-0.24,-0.93,0.31
3,1.76,1.75,2.37
3,-1.26,-1.12,-1.25
3,-1.04,-0.6,-2.4
3,-1.53,-1.49,-1.41
3,-0.48,0.34,0.7
3,-2.29,-0.93,-2.45
3,0.1,-0.24,0.58
3,1.59,1.3,0.97
3,0.83,0.52,0.16
3,-0.73,-1.59,-1.43
3,0.2,0.28,-0.53
3,-1.07,-0.36,-2.22
3,0.3,0.66,-0.13
3,-2.02,-0.88,-1.01
3,-0.4,-0.09,-1.81
3,-0.15,0.04,-2.19
3,-2.88,-1.3,-3.55
3,2.97,1.24,5.04
3,-0.05,0.42,1.23
3,-0.05,-1.17,-0.24
3,-0.66,-0.97,-0.8
3,0.71,0.77,0.1
3,2.22,1.43,2.87
3,-0.35,-0.66,0.65
3,1.04,2.06,1.05
3,-0.2,-0.04,-0.46
3,0.54,0.61,0.88
3,-0.98,-0.87,-0.77
3,1.19,2.01,1.04
3,0.15,0.44,0.54
3,-0.24,0.22,-0.29
3,0.68,0.76,1.45
3,0.63,0.05,0.87
3,0.53,-0.5,-0.57
3,-1.2,0.58,-0.54
3,0.29,0.83,-0.02
3,0.97,1.82,0.52
3,0.38,-0.05,0.14
3,-0.33,0.47,-0.56
3,0.72,1.22,0.06
3,0.52,-0.1,1.64
3,-0.66,-0.1,0.71
3,1.38,0,0.8
3,-2.07,-1.41,-1.28
3,0.62,0.17,0.57
3,0.53,0.54,0.69
3,0.9,0.5,1.23
3,0.33,0.97,0.03
3,-1.08,-1.32,-0.86
3,1.85,0.73,1.63
3,0,-0.46,-0.05
3,0.05,1.16,0.09
3,0.65,0,0.47
3,0.09,0.05,-0.62
3,0.51,0.21,0.9
3,-0.37,-0.38,-0.52
3,0.55,0.33,0.12
3,-0.6,-1.69,-0.11
3,2.4,-0.49,1.1
3,-0.5,-0.7,-0.77
3,-0.05,-0.28,-0.33
3,-0.27,-0.3,-0.7
3,-0.45,-1.36,-0.94
3,-0.46,0.07,0.33
3,1.01,1.02,1.36
3,-0.68,-0.73,0.11
3,0.78,0.27,0.84
3,0.59,1.16,0.06
3,1.85,0.09,0.56
3,-0.75,-0.11,0.18
3,0.13,0.12,-0.03
3,-0.31,0.69,-0.37
3,-0.36,0.23,1.07
3,-1.84,-1.93,-2.17
3,0.41,0.07,0.53
3,0.36,-0.02,0.74
3,-0.14,-0.55,-1.01
3,0.27,0.59,0.83
3,1.09,1.33,1.04
3,0.54,0.39,0.45
3,1.2,1.47,0.5
3,0.53,0.1,-0.25
3,0.26,0.19,0.46
3,-0.48,-0.24,0.16
3,-0.61,0.17,0.1
3,-0.4,0.51,-0.25
3,0.31,-0.22,0.26
3,0.75,0.24,0
3,0.18,0.41,0.57
3,0,0.39,0.12
3,0.39,-0.07,0.01
3,0.04,-1.59,-0.74
3,1.18,0.02,0.68
3,0.26,0.02,-0.32
3,0.17,0.17,0.32
3,-0.39,-1.08,0.74
3,-0.26,-0.16,-0.03
3,-0.22,-0.59,-0.33
3,0.91,2.01,0.7
3,0.04,-0.63,-0.12
3,0.39,0.44,-0.43
3,-0.56,-0.89,-0.16
3,-1.67,-0.79,0.25
3,-1.05,-0.46,-1.3
3,0.31,-2.93,-0.65
3,-1.19,0.18,-0.09
3,-0.45,-1.17,-0.41
3,-0.31,-0.19,-1.35
3,1.12,0.47,1.04
3,0,-1.41,-0.06
3,0.98,-0.66,0.73
3,0.7,0.26,0.04
3,-1.57,0.49,-0.49
3,0.8,0.23,0.27
3,-0.62,-0.13,-0.7
3,-0.97,-0.73,-0.43
3,0.63,0.08,0.13
3,0.62,0.15,0.07
3,-2.25,-1.36,-1.68
3,0.41,0.92,-0.09
3,-0.36,-0.17,-0.67
3,-0.81,1.65,-0.95
3,0.27,-0.19,0.37
3,1.95,0.11,2.1
3,0,0.04,1.5
3,1.42,1.46,1.21
3,-0.04,0.57,0.35
3,0.22,-0.35,-0.62
3,-0.39,-0.83,-0.04
3,0.62,-0.02,0.58
3,-0.48,0.06,0.09
3,-0.04,0.5,-0.28
3,2.37,1.25,1.13
3,-0.09,0.35,0.68
3,0.17,-0.27,0.23
3,0.3,0.16,0.24
3,-1.07,-0.15,-0.5
3,-0.17,0.11,-0.78
3,0.82,1.22,0.23
3,-0.64,-0.25,0.12
3,1.99,0.02,1.57
3,-0.04,-0.56,-0.26
3,0.25,-1.28,0.23
3,0.55,0.84,0.91
3,-0.04,-0.15,0.06
3,-0.29,-2.09,-0.72
3,0.04,-0.2,-0.44
3,-0.34,0.37,0.24
3,0.38,1.22,0.8
3,-0.17,0.22,0.33
3,-0.21,-0.05,0.23
3,-0.38,0.44,0.1
3,0.47,-0.89,-0.41
3,-0.47,-0.22,-0.96
3,0.21,1.4,0.91
3,-0.68,-0.04,-0.89
3,0.6,0.49,0.41
3,1.1,-0.96,0.45
3,0.42,-0.18,0.62
3,-0.92,-0.22,-0.35
3,-0.04,-1.34,0.25
3,0.21,0.26,0.11
3,-1.26,-1,-0.27
3,-0.13,-0.11,-1.27
3,-0.77,-1.13,-0.97
3,-2.75,-2.16,-1.63
3,-1.19,-1.4,-2.11
3,-0.67,-0.61,1.06
3,1.4,0.44,0.96
3,1.11,0.69,1.06
3,-0.66,0.16,-0.1
3,-1.11,-1.02,-1.69
3,1.16,0.71,1.95
3,-1.42,-0.33,-2.22
3,0.4,0.63,1.56
3,1.3,0.98,0.55
3,-0.35,0.19,-0.71
3,1.15,-0.79,0.56
3,0.04,-0.1,0.35
3,-2.1,-1.46,-3.13
3,1.03,0.32,1.11
3,0.22,0.97,-0.04
3,0.13,-0.55,0.27
3,1.5,1.65,1.31
3,-0.09,0.17,-0.25
3,0.65,-0.39,-0.15
3,0.43,1.49,0.7
3,0.82,0.88,1.06
3,0.3,0.45,0.56
3,0.04,0.81,0.36
3,-0.09,0.43,-0.38
3,0.3,0.74,0.24
3,0.98,0.31,0.39
3,-0.59,-0.04,0.03
3,0.25,0.55,0.17
3,0.3,0.66,-0.06
3,0.46,0.55,0.28
3,0.42,0.13,-0.24
3,-0.67,0.6,0.09
3,-0.25,-1.44,-1.15
3,-0.42,0.18,0.33
3,0.34,-1.05,0.11
3,0.51,0.85,-0.24
3,1.59,0.24,0.53
3,-2.31,-2.13,-1.72
3,-2.66,-0.41,-1.09
3,0.69,0.17,1.01
3,0.56,1.47,0.28
3,-0.04,-0.72,-1
3,1.16,0.7,0.98
3,1.95,1.03,0.95
3,-0.04,0.13,0.14
3,0.79,0.56,0.5
3,-0.21,-0.32,-0.24
3,-0.7,-1,0.26
3,0.25,0.57,0.01
3,0.37,1.33,0.43
3,0,-0.61,-0.58
3,0.54,0.27,0.56
3,0.25,0.09,0.01
3,0.45,0.38,0.62
3,0.08,-0.22,0.39
3,-0.12,-0.76,-0.18
3,-0.04,0.38,0.48
3,-0.37,0.76,-0.13
3,0.78,1.44,0.87
3,0.94,0.67,0.37
3,0.12,0.05,-0.32
3,0.2,-0.12,-0.06
3,0.48,-0.33,0.15
3,-0.2,-0.78,0.1
3,-0.04,0.89,0.39
3,0.2,-0.81,-0.22
3,-0.24,0.8,0.32
3,0.12,1.41,0.43
3,0.32,-0.1,0.41
3,-0.08,-0.43,0.1
3,-0.24,-1.29,-0.26
3,-0.52,-1.47,-0.34
3,0.16,0.49,0.14
3,0.12,1.11,0.41
3,0.56,0.02,0.46
3,-0.04,0.11,0.38
3,-0.2,-0.44,-0.05
3,0.2,-1.72,-0.01
3,0.32,0.32,0.35
3,-2.55,-0.5,-1.11
3,-0.49,-0.67,-0.78
3,1.23,-0.24,0.51
3,-0.04,1.17,0.48
3,1.01,0.45,0.5
3,-0.32,0.5,-0.08
3,-0.16,0.39,-0.12
3,0.52,1.82,0.42
3,1.45,1.56,1.04
3,-0.04,-0.03,0.03
3,0.83,1.38,0.51
3,-1.06,-0.02,-0.31
3,0.12,0.1,0.21
3,0,0.22,0.31
3,1.31,-0.02,0.54
3,0,-0.64,0.05
3,0,0.41,0.09
3,0,1.46,0.58
3,-0.23,-0.35,-0.18
3,-0.86,-1.06,-0.08
3,0.91,-0.02,-0.28
3,-0.51,-0.76,-0.29
3,0.16,1.01,0.77
3,-1.02,-0.64,-0.59
3,1.43,1.67,1.18
3,0.43,0.82,0.57
3,-0.16,1.03,-0.32
3,-0.04,0.48,0.46
3,-0.55,-0.59,-0.23
3,0.12,1.02,0.52
3,0.16,0.23,0.61
3,0.78,0.75,0.21
3,-0.43,-1.11,-0.4
3,0.12,1.32,0.66
3,-1.01,-1.31,-0.64
3,-2.48,-3.04,-1.62
3,1.46,0.34,0.81
3,-0.6,-1.88,-0.97
3,0.4,-1.06,1.07
3,-1.72,0.1,-1.39
3,0.57,1.71,0.82
3,1.21,0.49,0.74
3,2.28,2.98,1.84
3,0.12,-0.84,-0.24
3,-0.43,-0.53,-0.51
3,0.82,0.97,0.99
3,0.16,0.83,0.09
3,0.7,-0.25,-0.05
3,0.12,0.61,0.43
3,0.04,-0.08,0.28
3,-0.23,-1.58,-0.58
3,0.08,0.18,0.25
3,-0.27,-0.51,0.25
3,-0.73,-1.43,-1
3,-0.74,-3.77,-1.76
3,-2.82,1.11,-1.05
3,-2.78,-1.46,-3.57
3,-1.82,-1.04,-2.36
3,-1.86,-3.22,-5.37
3,-2.11,0.96,2.1
3,-0.31,0.46,2.86
3,0.35,2.27,-0.48
3,2.42,0.89,1.94
3,-3.05,-2,-3.46
3,-7.7,-4.21,-5.89
3,-1.06,0.56,0.77
3,-4.9,-2.98,-1.67
3,-5.25,-3.36,-5.88
3,-8.77,-2.58,-4.2
3,0.24,-3.63,0.78
3,-1.35,-2.24,-1.18
3,-2.56,-5.5,-4.64
3,-2.82,-7.33,-1.45
3,4.22,7.68,2.56
3,1.51,-5.87,-8.62
3,3.04,9.29,5.33
3,5.78,5.73,4.36
3,1.2,-1.94,0.42
3,2.21,2.41,6.28
3,-2.64,-0.59,-2.34
3,1.3,1.77,3.3
3,-2.25,-4.69,-5.35
3,-1.1,3.07,0.21
3,-0.61,-0.25,-0.16
3,2.4,3.98,4.01
3,3.65,1.57,3.66
3,-0.16,-1.46,-1.83
3,1.21,1.59,4.21
3,1.61,0.84,1.97
3,-0.41,-1.71,-1.69
3,0.56,1.74,1.66
3,-3.32,0,-0.23
3,2.75,3.04,2.82
3,0.26,-1.2,-0.27
3,-1.08,-1.11,-1.89
3,-2.54,0.87,-1.58
3,1.38,0.98,1.34
3,-1.31,-1.49,-1.09
3,2.23,1.99,3.01
3,0.62,0.61,0.42
3,2.07,0.66,0.92
3,-2.73,-3.04,-3.15
3,0.31,1.86,2.72
3,-0.78,-0.24,-0.63
3,1.83,0.86,1.99
3,0.87,-0.72,0.72
3,-1.68,-0.71,-1.14
3,-0.72,1.15,-1.36
3,-2.09,-1.06,-2.18
3,0.27,0.24,1.7
3,0.58,0.65,1.28
3,4.12,2.58,2.43
3,-0.71,0.23,-0.87
4,0.19,0.02,0.43
4,-0.24,0.21,0.06
4,-0.48,-0.7,-0.11
4,-1,0.43,-0.21
4,1.16,0.92,0.17
4,0.43,0.22,0.62
4,1.57,-0.08,0.75
4,-0.14,-0.08,-0.25
4,-1.41,0.26,0.26
4,-0.67,0.55,0.36
4,-0.86,0.06,0.59
4,-0.19,-0.12,0.11
4,1.45,0.5,0.38
4,0.24,-0.08,-0.19
4,-0.24,-0.26,-0.71
4,0.38,-0.18,0.84
4,0.43,0.16,-0.42
4,0.66,0.52,-0.23
4,-1.46,0.44,1.07
4,-0.24,-0.42,0.08
4,-3.68,-1.42,-0.52
4,-0.64,0.18,1.11
4,-2.3,-0.83,-0.68
4,-0.31,0.51,-0.42
4,0.56,0.06,0.8
4,0.51,-0.2,-0.79
4,-1.17,0.08,-0.33
4,1.69,0.79,0.13
4,5.95,2.04,1.7
4,-0.62,-0.08,0.1
4,-3.02,-0.34,-0.62
4,4.4,0.14,1.14
4,-0.76,-0.34,0.04
4,2.67,0.78,0.76
4,1.3,-0.38,-0.98
4,-0.41,-0.12,0.14
4,-0.41,0.3,-0.18
4,-0.69,0,-0.02
4,-3.35,-1.03,-0.23
4,-0.05,-0.33,-0.39
4,-3.42,-0.76,-0.41
4,0.95,0.31,0.6
4,-0.05,-0.51,-0.7
4,-0.15,-0.17,0.04
4,2.03,0.39,0.25
4,0.05,-0.1,0.7
4,0.34,-0.23,-0.51
4,-1.16,-0.79,-0.68
4,0.64,0.15,-0.1
4,-1.17,0.06,0.88
4,1.92,-0.56,-1.07
4,0.24,-0.27,-0.25
4,0.05,0,0.54
4,-0.91,0.27,0.02
4,-0.34,-0.71,-0.27
4,1.75,1.41,1.88
4,0.1,-0.19,0.16
4,0.19,0.52,0.37
4,0.76,-0.23,0.39
4,1.75,0.81,0.02
4,-1.96,0.06,-0.32
4,-2.18,0.19,0.06
4,0.24,0.16,0.49
4,0.87,1.33,0.26
4,0.43,1.01,-0.06
4,-0.53,-0.04,0.14
4,-1.11,-0.4,-0.04
4,-2.72,-2.07,-1.07
4,-1.25,-0.33,-0.49
4,0.35,-0.04,-0.35
4,-2.92,-0.76,-0.27
4,0.93,0.17,0.7
4,2.31,1.39,0.53
4,1.01,0,-0.12
4,-0.2,0.57,-0.02
4,0.85,0.06,0.37
4,-8.11,-3.21,-4.27
4,2.26,0.27,0.83
4,0.47,0.25,-0.36
4,1.62,1.19,1.23
4,0.41,0.72,1.36
4,0.36,0.82,1.3
4,0.36,0.35,0.57
4,-1.02,-0.12,-0.38
4,-1.85,-2.01,-0.81
4,-0.16,1.14,0.9
4,-0.95,-0.51,-0.37
4,3.98,1.48,2.02
